"id","student_name","admission_date","major","gpa","email","phone","address","city","state","zip_code","country","enrollment_status","tuition_paid","scholarship","date_of_birth","emergency_contact","emergency_phone","academic_advisor","graduation_year","last_updated"
605,"Student 605","2025-08-14","Computer Science","3.09","student605@example.com","(935) 875-2222","605 Main St","New York","NY","34717","USA","On-Leave","2658.95",True,"1995-01-17","Contact 605","(873) 612-6118","Advisor 6",2025,"2025-08-20 00:13:10.943657"
606,"Student 606","2024-08-25","Mathematics","1.02","student606@example.com","(973) 493-3558","606 Main St","Los Angeles","CA","92800","USA","Full-Time","48319.30",False,"1995-11-16","Contact 606","(956) 724-9949","Advisor 7",2026,"2025-08-20 00:13:10.943657"
607,"Student 607","2024-09-04","Physics","0.07","student607@example.com","(657) 250-1676","607 Main St","Chicago","IL","94830","USA","Part-Time","45944.00",False,"1995-11-12","Contact 607","(132) 457-6521","Advisor 8",2027,"2025-08-20 00:13:10.943657"
608,"Student 608","2025-05-04","Biology","0.64","student608@example.com","(330) 740-1294","608 Main St","Houston","TX","72348","USA","On-Leave","3765.68",False,"1995-07-26","Contact 608","(636) 642-6609","Advisor 9",2024,"2025-08-20 00:13:10.943657"
609,"Student 609","2024-10-22","History","2.12","student609@example.com","(975) 484-2704","609 Main St","Phoenix","AZ","88719","USA","Full-Time","12493.17",False,"1995-10-02","Contact 609","(139) 971-3978","Advisor 10",2025,"2025-08-20 00:13:10.943657"
610,"Student 610","2025-03-05","Computer Science","3.31","student610@example.com","(846) 484-7956","610 Main St","New York","NY","96217","USA","Part-Time","10679.86",True,"1995-12-13","Contact 610","(294) 554-9094","Advisor 1",2026,"2025-08-20 00:13:10.943657"
611,"Student 611","2025-03-02","Mathematics","1.68","student611@example.com","(392) 602-8688","611 Main St","Los Angeles","CA","83520","USA","On-Leave","23412.30",False,"1995-03-09","Contact 611","(608) 798-4531","Advisor 2",2027,"2025-08-20 00:13:10.943657"
612,"Student 612","2024-09-29","Physics","1.70","student612@example.com","(702) 772-6549","612 Main St","Chicago","IL","48349","USA","Full-Time","41650.23",False,"1995-08-29","Contact 612","(245) 594-6898","Advisor 3",2024,"2025-08-20 00:13:10.943657"
613,"Student 613","2025-04-15","Biology","0.22","student613@example.com","(746) 342-8667","613 Main St","Houston","TX","81379","USA","Part-Time","18351.17",False,"1995-11-15","Contact 613","(281) 677-2109","Advisor 4",2025,"2025-08-20 00:13:10.943657"
614,"Student 614","2025-05-29","History","3.51","student614@example.com","(784) 437-8640","614 Main St","Phoenix","AZ","96663","USA","On-Leave","13379.91",False,"1995-12-11","Contact 614","(872) 594-1778","Advisor 5",2026,"2025-08-20 00:13:10.943657"
615,"Student 615","2024-10-27","Computer Science","3.93","student615@example.com","(615) 371-7621","615 Main St","New York","NY","24822","USA","Full-Time","32471.26",True,"1995-11-07","Contact 615","(171) 519-6522","Advisor 6",2027,"2025-08-20 00:13:10.943657"
616,"Student 616","2024-09-28","Mathematics","0.97","student616@example.com","(150) 574-4970","616 Main St","Los Angeles","CA","43433","USA","Part-Time","14704.95",False,"1995-01-01","Contact 616","(271) 936-8662","Advisor 7",2024,"2025-08-20 00:13:10.943657"
617,"Student 617","2025-01-01","Physics","1.03","student617@example.com","(459) 617-4097","617 Main St","Chicago","IL","46482","USA","On-Leave","35261.45",False,"1995-11-30","Contact 617","(662) 466-3888","Advisor 8",2025,"2025-08-20 00:13:10.943657"
618,"Student 618","2025-06-10","Biology","0.01","student618@example.com","(401) 336-6985","618 Main St","Houston","TX","33342","USA","Full-Time","9216.44",False,"1995-10-21","Contact 618","(471) 544-6542","Advisor 9",2026,"2025-08-20 00:13:10.943657"
619,"Student 619","2025-03-12","History","2.96","student619@example.com","(970) 736-2899","619 Main St","Phoenix","AZ","99689","USA","Part-Time","31292.72",False,"1995-02-23","Contact 619","(212) 239-1798","Advisor 10",2027,"2025-08-20 00:13:10.943657"
620,"Student 620","2025-04-25","Computer Science","1.63","student620@example.com","(903) 644-1983","620 Main St","New York","NY","80346","USA","On-Leave","12494.01",True,"1995-02-14","Contact 620","(414) 588-4561","Advisor 1",2024,"2025-08-20 00:13:10.943657"
621,"Student 621","2025-05-27","Mathematics","3.44","student621@example.com","(594) 576-2108","621 Main St","Los Angeles","CA","31776","USA","Full-Time","39302.56",False,"1995-03-08","Contact 621","(589) 279-2555","Advisor 2",2025,"2025-08-20 00:13:10.943657"
622,"Student 622","2024-09-23","Physics","2.69","student622@example.com","(519) 162-4305","622 Main St","Chicago","IL","68276","USA","Part-Time","17574.01",False,"1995-10-11","Contact 622","(103) 698-9390","Advisor 3",2026,"2025-08-20 00:13:10.943657"
623,"Student 623","2024-12-23","Biology","3.09","student623@example.com","(225) 685-4571","623 Main St","Houston","TX","01048","USA","On-Leave","29149.31",False,"1995-01-14","Contact 623","(511) 790-6465","Advisor 4",2027,"2025-08-20 00:13:10.943657"
624,"Student 624","2024-12-23","History","3.02","student624@example.com","(880) 114-4576","624 Main St","Phoenix","AZ","37455","USA","Full-Time","2721.12",False,"1995-11-30","Contact 624","(514) 329-7925","Advisor 5",2024,"2025-08-20 00:13:10.943657"
625,"Student 625","2024-10-01","Computer Science","3.39","student625@example.com","(694) 982-0112","625 Main St","New York","NY","32204","USA","Part-Time","24278.11",True,"1995-05-06","Contact 625","(403) 820-1715","Advisor 6",2025,"2025-08-20 00:13:10.943657"
626,"Student 626","2024-11-17","Mathematics","3.88","student626@example.com","(176) 252-5605","626 Main St","Los Angeles","CA","67406","USA","On-Leave","824.82",False,"1995-08-27","Contact 626","(181) 812-2451","Advisor 7",2026,"2025-08-20 00:13:10.943657"
627,"Student 627","2025-04-08","Physics","0.38","student627@example.com","(160) 589-0264","627 Main St","Chicago","IL","26970","USA","Full-Time","39464.46",False,"1995-12-01","Contact 627","(594) 571-8919","Advisor 8",2027,"2025-08-20 00:13:10.943657"
628,"Student 628","2025-03-03","Biology","1.45","student628@example.com","(642) 279-4189","628 Main St","Houston","TX","19548","USA","Part-Time","42817.61",False,"1995-06-21","Contact 628","(444) 255-4254","Advisor 9",2024,"2025-08-20 00:13:10.943657"
629,"Student 629","2025-07-27","History","3.05","student629@example.com","(497) 565-1786","629 Main St","Phoenix","AZ","09002","USA","On-Leave","21311.78",False,"1995-07-14","Contact 629","(550) 425-4799","Advisor 10",2025,"2025-08-20 00:13:10.943657"
630,"Student 630","2025-04-10","Computer Science","2.21","student630@example.com","(431) 195-8516","630 Main St","New York","NY","26177","USA","Full-Time","34770.17",True,"1995-09-30","Contact 630","(384) 665-2001","Advisor 1",2026,"2025-08-20 00:13:10.943657"
631,"Student 631","2025-01-09","Mathematics","0.21","student631@example.com","(646) 667-7335","631 Main St","Los Angeles","CA","43785","USA","Part-Time","19355.09",False,"1995-10-31","Contact 631","(971) 138-2789","Advisor 2",2027,"2025-08-20 00:13:10.943657"
632,"Student 632","2024-12-03","Physics","3.64","student632@example.com","(132) 571-0222","632 Main St","Chicago","IL","77918","USA","On-Leave","40330.76",False,"1995-01-12","Contact 632","(589) 379-5921","Advisor 3",2024,"2025-08-20 00:13:10.943657"
633,"Student 633","2024-10-03","Biology","1.95","student633@example.com","(133) 626-9986","633 Main St","Houston","TX","90309","USA","Full-Time","43430.22",False,"1995-11-16","Contact 633","(138) 326-8711","Advisor 4",2025,"2025-08-20 00:13:10.943657"
634,"Student 634","2025-07-05","History","1.49","student634@example.com","(809) 664-8789","634 Main St","Phoenix","AZ","80164","USA","Part-Time","34152.15",False,"1995-10-16","Contact 634","(286) 797-2753","Advisor 5",2026,"2025-08-20 00:13:10.943657"
635,"Student 635","2025-08-03","Computer Science","1.22","student635@example.com","(734) 666-1525","635 Main St","New York","NY","98839","USA","On-Leave","14580.86",True,"1995-09-22","Contact 635","(732) 764-7615","Advisor 6",2027,"2025-08-20 00:13:10.943657"
636,"Student 636","2024-08-21","Mathematics","0.21","student636@example.com","(280) 312-3730","636 Main St","Los Angeles","CA","00896","USA","Full-Time","42486.27",False,"1995-06-13","Contact 636","(967) 721-4427","Advisor 7",2024,"2025-08-20 00:13:10.943657"
637,"Student 637","2024-10-25","Physics","3.43","student637@example.com","(440) 445-0658","637 Main St","Chicago","IL","09202","USA","Part-Time","27565.14",False,"1995-05-28","Contact 637","(445) 837-5580","Advisor 8",2025,"2025-08-20 00:13:10.943657"
638,"Student 638","2024-10-23","Biology","2.11","student638@example.com","(200) 796-7718","638 Main St","Houston","TX","88764","USA","On-Leave","1537.26",False,"1995-10-22","Contact 638","(458) 366-1872","Advisor 9",2026,"2025-08-20 00:13:10.943657"
639,"Student 639","2025-04-19","History","3.37","student639@example.com","(738) 621-6680","639 Main St","Phoenix","AZ","72723","USA","Full-Time","29819.11",False,"1995-10-25","Contact 639","(481) 117-1773","Advisor 10",2027,"2025-08-20 00:13:10.943657"
640,"Student 640","2025-08-07","Computer Science","2.67","student640@example.com","(468) 477-5781","640 Main St","New York","NY","78317","USA","Part-Time","49671.03",True,"1995-02-18","Contact 640","(914) 838-3689","Advisor 1",2024,"2025-08-20 00:13:10.943657"
641,"Student 641","2025-05-15","Mathematics","1.10","student641@example.com","(587) 641-3729","641 Main St","Los Angeles","CA","31418","USA","On-Leave","49623.79",False,"1995-03-13","Contact 641","(687) 386-6262","Advisor 2",2025,"2025-08-20 00:13:10.943657"
642,"Student 642","2025-05-11","Physics","0.05","student642@example.com","(144) 610-3040","642 Main St","Chicago","IL","47761","USA","Full-Time","23967.16",False,"1995-11-03","Contact 642","(828) 674-1989","Advisor 3",2026,"2025-08-20 00:13:10.943657"
643,"Student 643","2024-10-14","Biology","2.10","student643@example.com","(301) 574-9544","643 Main St","Houston","TX","76576","USA","Part-Time","32663.57",False,"1995-03-17","Contact 643","(641) 160-6195","Advisor 4",2027,"2025-08-20 00:13:10.943657"
644,"Student 644","2025-04-07","History","0.20","student644@example.com","(327) 319-9753","644 Main St","Phoenix","AZ","31779","USA","On-Leave","31376.28",False,"1995-08-22","Contact 644","(916) 363-9982","Advisor 5",2024,"2025-08-20 00:13:10.943657"
645,"Student 645","2025-02-25","Computer Science","0.03","student645@example.com","(839) 186-4476","645 Main St","New York","NY","39640","USA","Full-Time","42173.57",True,"1995-06-24","Contact 645","(679) 393-0139","Advisor 6",2025,"2025-08-20 00:13:10.943657"
646,"Student 646","2025-04-22","Mathematics","2.94","student646@example.com","(145) 237-2994","646 Main St","Los Angeles","CA","00492","USA","Part-Time","44474.78",False,"1995-09-18","Contact 646","(194) 585-3738","Advisor 7",2026,"2025-08-20 00:13:10.943657"
647,"Student 647","2024-11-06","Physics","2.02","student647@example.com","(775) 363-4326","647 Main St","Chicago","IL","83078","USA","On-Leave","49346.41",False,"1995-08-23","Contact 647","(979) 341-8708","Advisor 8",2027,"2025-08-20 00:13:10.943657"
648,"Student 648","2025-05-10","Biology","3.34","student648@example.com","(733) 967-2409","648 Main St","Houston","TX","11389","USA","Full-Time","8845.52",False,"1995-07-09","Contact 648","(307) 979-4428","Advisor 9",2024,"2025-08-20 00:13:10.943657"
649,"Student 649","2025-08-15","History","1.61","student649@example.com","(302) 444-8519","649 Main St","Phoenix","AZ","50796","USA","Part-Time","30276.97",False,"1995-10-03","Contact 649","(921) 289-5002","Advisor 10",2025,"2025-08-20 00:13:10.943657"
650,"Student 650","2025-07-14","Computer Science","2.55","student650@example.com","(104) 618-6405","650 Main St","New York","NY","50964","USA","On-Leave","2720.36",True,"1995-10-10","Contact 650","(870) 166-5545","Advisor 1",2026,"2025-08-20 00:13:10.943657"
651,"Student 651","2025-06-22","Mathematics","1.29","student651@example.com","(753) 425-0841","651 Main St","Los Angeles","CA","17053","USA","Full-Time","22093.94",False,"1995-03-13","Contact 651","(570) 957-8668","Advisor 2",2027,"2025-08-20 00:13:10.943657"
652,"Student 652","2025-06-14","Physics","0.37","student652@example.com","(171) 315-8419","652 Main St","Chicago","IL","66417","USA","Part-Time","29917.67",False,"1995-05-03","Contact 652","(822) 378-7838","Advisor 3",2024,"2025-08-20 00:13:10.943657"
653,"Student 653","2025-01-23","Biology","0.86","student653@example.com","(731) 735-8473","653 Main St","Houston","TX","72938","USA","On-Leave","23171.17",False,"1995-04-23","Contact 653","(768) 561-2622","Advisor 4",2025,"2025-08-20 00:13:10.943657"
654,"Student 654","2025-02-20","History","0.59","student654@example.com","(763) 271-2919","654 Main St","Phoenix","AZ","56629","USA","Full-Time","29374.47",False,"1995-12-26","Contact 654","(448) 851-4395","Advisor 5",2026,"2025-08-20 00:13:10.943657"
655,"Student 655","2025-06-19","Computer Science","0.13","student655@example.com","(831) 947-5915","655 Main St","New York","NY","79484","USA","Part-Time","2620.01",True,"1995-10-31","Contact 655","(599) 527-7089","Advisor 6",2027,"2025-08-20 00:13:10.943657"
656,"Student 656","2025-01-03","Mathematics","0.30","student656@example.com","(208) 710-0985","656 Main St","Los Angeles","CA","08081","USA","On-Leave","30356.99",False,"1995-02-23","Contact 656","(416) 442-7354","Advisor 7",2024,"2025-08-20 00:13:10.943657"
657,"Student 657","2024-12-29","Physics","3.99","student657@example.com","(872) 919-5241","657 Main St","Chicago","IL","16165","USA","Full-Time","44090.63",False,"1995-05-11","Contact 657","(289) 205-7641","Advisor 8",2025,"2025-08-20 00:13:10.943657"
658,"Student 658","2024-11-15","Biology","0.06","student658@example.com","(999) 601-0055","658 Main St","Houston","TX","98813","USA","Part-Time","4854.45",False,"1995-06-10","Contact 658","(881) 496-3596","Advisor 9",2026,"2025-08-20 00:13:10.943657"
659,"Student 659","2025-05-20","History","1.86","student659@example.com","(960) 147-1490","659 Main St","Phoenix","AZ","94044","USA","On-Leave","27233.18",False,"1995-01-11","Contact 659","(468) 911-2920","Advisor 10",2027,"2025-08-20 00:13:10.943657"
660,"Student 660","2025-02-24","Computer Science","3.81","student660@example.com","(677) 127-0160","660 Main St","New York","NY","49190","USA","Full-Time","19671.15",True,"1995-03-12","Contact 660","(575) 463-9830","Advisor 1",2024,"2025-08-20 00:13:10.943657"
661,"Student 661","2024-09-03","Mathematics","2.10","student661@example.com","(358) 665-0554","661 Main St","Los Angeles","CA","90654","USA","Part-Time","11013.24",False,"1995-02-24","Contact 661","(995) 404-4494","Advisor 2",2025,"2025-08-20 00:13:10.943657"
662,"Student 662","2024-11-05","Physics","3.88","student662@example.com","(911) 530-0617","662 Main St","Chicago","IL","18076","USA","On-Leave","8280.07",False,"1995-03-22","Contact 662","(442) 708-8110","Advisor 3",2026,"2025-08-20 00:13:10.943657"
663,"Student 663","2025-05-05","Biology","2.61","student663@example.com","(186) 395-1757","663 Main St","Houston","TX","67772","USA","Full-Time","38939.80",False,"1995-05-12","Contact 663","(776) 169-3500","Advisor 4",2027,"2025-08-20 00:13:10.943657"
664,"Student 664","2025-02-23","History","0.17","student664@example.com","(592) 515-5875","664 Main St","Phoenix","AZ","93367","USA","Part-Time","14269.47",False,"1995-09-17","Contact 664","(196) 582-0961","Advisor 5",2024,"2025-08-20 00:13:10.943657"
665,"Student 665","2025-04-11","Computer Science","2.33","student665@example.com","(892) 351-9241","665 Main St","New York","NY","69355","USA","On-Leave","20111.81",True,"1995-12-26","Contact 665","(590) 370-9380","Advisor 6",2025,"2025-08-20 00:13:10.943657"
666,"Student 666","2025-04-20","Mathematics","3.55","student666@example.com","(911) 131-3610","666 Main St","Los Angeles","CA","06839","USA","Full-Time","49946.14",False,"1995-12-29","Contact 666","(559) 188-9510","Advisor 7",2026,"2025-08-20 00:13:10.943657"
667,"Student 667","2024-10-17","Physics","3.11","student667@example.com","(316) 125-4146","667 Main St","Chicago","IL","28159","USA","Part-Time","26549.87",False,"1995-02-02","Contact 667","(486) 549-0762","Advisor 8",2027,"2025-08-20 00:13:10.943657"
668,"Student 668","2025-06-16","Biology","0.34","student668@example.com","(834) 907-7447","668 Main St","Houston","TX","61178","USA","On-Leave","41156.51",False,"1995-11-07","Contact 668","(596) 943-1893","Advisor 9",2024,"2025-08-20 00:13:10.943657"
669,"Student 669","2024-10-01","History","1.43","student669@example.com","(301) 280-7769","669 Main St","Phoenix","AZ","89999","USA","Full-Time","36918.02",False,"1995-06-18","Contact 669","(943) 780-4761","Advisor 10",2025,"2025-08-20 00:13:10.943657"
